66745.03065263238 73516.48923505642 -96083.53558308544 85006.27800501912 77967.25121592934 -94206.43078442557 -96991.51342810961 -42246.25813377643 81957.43648429294 -94554.08660175078 
46517.16957291131 -57222.236603512065 25461.30669325737 -74659.81858907074 -3175.236588549058 74578.22948414003 -66292.91912538868 8912.941825427493 -49452.982583165416 85640.40514537648 
68137.64182478891 -64134.44289210184 -92950.62631506896 -21422.34070613864 10621.343358712504 63431.881072326534 32205.809283082926 32411.72955374804 7937.3331947120605 59037.74149026137 
28511.68153450385 61900.0489096471 84009.25542727363 -96401.8854043963 -19350.095926862035 91888.46916044061 -44575.35913034696 19050.60872713804 -92252.07397028667 23315.70312798144 
40626.34404266477 -22792.085368256143 33786.868266504374 -43998.6725210836 90937.05255999457 -29978.473076073555 -33035.610425269566 -1522.89628968334 33412.78516159841 -11807.889624599979 
22941.649708530793 38170.3629356538 1747.855988998621 -51297.45224801287 20615.067507862463 -44090.9445195941 -64434.70532048872 89717.6331683413 -69419.19150574676 66400.83553808319 
-49902.86985208934 65282.91409196908 -54691.851503714315 -91029.6632118099 65504.796739193174 -13620.991930325603 60109.4108158469 -87871.69700214994 -371.87465180941217 -54267.47296580692 
-81409.41226809629 -21726.588387848285 -40970.1836869681 52372.14757592924 -8687.292463428923 59714.96158786531 -63471.14049670777 94141.8575075347 -30593.978779273762 93292.21375230246 
75254.73544647364 70588.68798875783 55516.626371286286 25657.809522249387 -15556.27752062217 57664.18563366454 -34711.307242938135 49803.72217573016 72566.36041017293 -27629.55327548826 
26517.761930389242 28800.366247670012 61291.078066756454 63626.543699590635 -74105.37456661928 -73458.4060182135 -40530.894710353336 30057.69729197341 -26143.299883365704 82013.30104487279 
42928.90306245626 -86765.53518343883 -82830.33573539197 94866.51807362097 6813.05432001804 -2638.537694431565 99710.94865879245 -52511.49206821568 -33436.15590134621 -44875.265031392344 
-52271.278783581445 -26285.97953446576 2880.227175136897 94536.69380486748 41312.01344431742 -90922.10524122346 60944.477168410085 85379.31294062262 -11198.571194647287 92429.24516274821 
88264.60389609542 -19208.05398022529 -2788.123979900978 15147.876336926958 29936.097757899362 -6089.039064927856 68845.73496339784 82635.39680766509 -50028.07632024555 -50987.3765951617 
-29537.425975203238 -3969.786581451015 86732.29582120528 -86810.50687214005 3757.4699492943764 73968.2426259465 -58153.65817707599 -48575.738776833656 11419.20338245848 -23619.000491105762 
92642.96704630478 -56494.7662921883 39141.50624947809 57727.16112694662 -65698.2707122488 50278.50981810354 -41264.32873580783 60652.09653313187 -51306.696797445904 68185.33485596045 
2235.713849575506 -57373.85818927026 52905.24593247956 -84177.2093282354 12268.047887206587 -37843.75449960578 77321.1723161068 -83421.9407466544 -98826.4591903654 -87129.19660810284 
-89033.26587787406 -4059.9739707808767 84839.1836827686 40417.052452071744 57372.35141496107 -37058.46411407323 70004.92907458363 -1223.5274888739368 -89649.71381189783 -80436.92265034314 
35962.01094569219 -82544.0952339753 -27894.18120581178 46223.81972804456 78828.2764554238 -16949.41054735599 -21752.95788935534 -50499.19553098265 -20163.27792611299 30212.025783231787 
-38098.17503888198 -83741.5655828568 90087.7192922401 -13787.438786244616 33037.799899849226 -14571.66507359728 -13833.420717988949 39242.216744348756 -70285.57213232649 -19591.131115808457 
42567.660521346115 45072.975088350155 39294.828424433654 76399.57716047566 56598.14056247039 -40065.39028381546 72578.28065209629 -28218.299036241515 12742.856657550306 51182.18045068369 
-51006.247615845554 -39672.1925677358 14483.52995578364 12953.39782027618 -38229.14011808491 13156.211239873868 12283.521801967101 -8000.485378966987 -40828.56901180236 51062.30544636995 
-97723.03034084284 -20693.140089293753 -12900.413130212153 -56899.74797483255 -63961.124902641364 -82160.3742343943 -25053.720108876543 27354.013565945468 -42233.29932951647 28526.18426920283 
-10407.513844287416 45617.664514541975 -44054.498095113704 10970.69368629076 -43076.10674523778 75259.60748011927 -72903.3738229383 69172.93999918867 -13293.957270983636 -68060.98770137382 
2820.3220517271984 -56310.63872643778 90344.67027097725 6647.038511349136 -7466.679756633137 88207.48823232538 20672.922790077064 40285.76917690097 36214.594668644364 18994.747507090113 
-66475.79576497167 -6248.081558476537 22951.893780386265 -99729.58950040414 -77103.69212004256 -20819.205101038824 -55666.805430176544 -10723.443410757565 -78651.84158031162 68296.2885875873 
61120.18494342157 -93083.09235366783 -22281.782475565735 -99324.01225085506 -29380.28918268632 -53010.89717205336 77390.46793108681 -65736.97648009274 33264.64275263893 13216.69722202592 
63521.030314961885 89517.28824720997 84535.89263974913 -43653.78432406255 54315.683627146966 -47136.984465188856 -88119.63992237067 97660.05659442072 -36476.428797170476 -42838.510202206235 
34646.21574262617 9418.806667942175 -49418.0714974523 -84642.39488906598 7940.489473072725 -74053.6524379942 -97019.92238744324 -60057.0445485824 70647.16722793286 -71833.47306773276 
-30773.56130494026 -3496.226910903948 85837.17216653036 32040.384004036634 49132.20508297387 97793.90982350442 64758.68133461723 92516.10282838036 -34931.382471972516 -88329.27310123407 
77465.73120691124 -97701.5782725919 23738.474073824502 44504.26241943569 15325.206689404964 67814.35730619499 36795.96192868432 65588.3919571838 85983.70773807412 11008.741260497976 
57134.128490703966 36962.35181211031 75273.4849781151 83917.30077251291 -36969.26404574188 -51706.17353164841 -12589.550395676924 11586.03843933194 17388.652166036976 -29845.55047021962 
-29176.23786553902 -17412.220079307444 33843.002471670916 -79840.20906306937 -93165.70777390967 -5045.0050263204175 -16812.486820558755 -15392.653850958886 -63645.584323097435 3782.7728239424614 
-27846.871897667297 25853.48080993067 4762.772781216932 -56334.45565947739 -47189.49986346286 41630.34063997725 -47878.094809623995 48864.67740186406 90723.972600827 7407.87527138849 
-68042.29889904131 -19305.039699869783 -2087.981308288625 -77647.38496917581 96861.18295300021 -46181.94314068818 -17213.97834241019 -29857.58958875417 -9823.79113923217 28720.07582207845 
-83026.42880313251 24835.385165372485 -67840.56106960117 40595.37986477523 96624.87222777682 -54326.68067703961 3228.9638701464573 -21592.93926885602 35526.64106542591 -6749.402795108821 
-85751.11434061034 36180.7111540529 96848.33937477751 -17388.61584375768 23061.17005771589 -50002.48779103757 47900.64226528155 -34980.02018612472 -71268.65306908687 15973.602797503932 
84619.24966536966 62925.239400196355 -33825.79967831432 25743.076762775658 -77092.19949130443 45807.24016802167 80517.03897085943 -49546.33413470077 -42045.739882218404 21053.487662280677 
-43454.591559967535 -43346.767213365725 1343.6615613027388 59770.48414027103 58126.95556369706 -40719.839478245 66976.54647427786 -66463.34380974852 54722.934907465155 96143.11766756765 
6260.795604949293 -75634.71421565737 89217.26585982519 -83902.95085651969 -69137.66074586731 7349.836778987534 58098.55712481399 98163.80543287558 -44476.53236514031 14808.915303355883 
27807.426470602906 -78718.25929029554 61291.98197106845 -54367.39620140292 -10792.870326727862 45759.774772129225 -90437.56328279416 7414.0966473827575 -28487.02612249901 89955.16190572438 
74128.1655109791 68945.11119985583 -1681.2630716985586 63476.06208179149 70923.1115280946 -9591.828940532476 -18985.61151646862 9261.10891230077 -31348.042217750044 -37485.094348668536 
6266.738155175975 94780.72244616144 74259.00485678556 -89108.66854080124 -90832.46426355523 85727.90481254278 87701.87388799974 -32861.66108973703 92287.00714317022 28928.171918652137 
41401.36967719486 -90479.28726542485 -677.3035339523049 -99439.95476419538 6416.960268883544 12557.751489313334 9773.902763334103 79289.25275012455 83574.14917599066 -85769.51519167397 
91705.96523394703 95592.12145196431 -61513.78074133096 -66685.92223606924 33149.69386946215 -52966.66460469079 88075.80278865609 -56959.58255947957 -2480.3427805051324 -28919.85924991354 
-37935.518710058604 -68242.42904178539 -76570.39589882821 -10697.835677431256 -75134.64704635275 53895.89777957936 -39788.272681221206 99800.31059081128 -75274.82077219433 30547.691048571374 
-27559.33564918187 79274.16088043406 20861.896883132707 -3132.730220360754 -16400.265381608842 42946.036718684656 -43133.01413455881 44461.97093594074 23043.208421250267 76614.03562328019 
-27791.505932311033 28503.620322086907 29726.50877392426 29930.08688812176 -14203.013254048186 -65219.77114188193 3910.5926347697678 8936.673497694384 -83012.79662440644 2050.053671716305 
34539.1656605328 -41260.33997841525 -21287.819544815007 42718.53716092251 3686.349932252211 22961.8439591543 -67917.47391122495 -78179.69524901627 85906.11343585531 -12945.831424738732 
-90282.0317244589 -47262.4729840251 31416.521235048072 98670.41763286846 57654.23960762736 -91341.84743067856 30938.916076628884 95150.96291310777 -72073.14863416567 -79339.50250196387 
70980.7332053654 -45475.83825696235 -98197.00133407883 67294.23579850784 81503.5399476116 75195.79468894415 64953.28570764084 83434.29174169156 26480.166295484858 -77363.4572169151 
84393.03844593378 -23873.085699218907 44277.986731341254 32027.647267732274 -8830.124991641904 -71525.1895234414 58239.33964775188 -33940.64330610496 4609.607520501435 23902.840015487527 
-25856.6559015752 67125.87768466657 79471.89400184859 54549.74688478524 52291.04203996918 90539.78084014004 61299.91102735014 -19216.352666727762 -26108.157043577725 3646.6664734746737 
-15621.242837359358 616.2301226868294 80785.43432916544 61949.59589647909 60028.30783225226 80098.63539498526 -57138.63328462059 -75653.448983871 -84055.67429653971 -32005.98364105716 
-62018.36344704012 -83354.99894678064 -58542.37521921442 -156.23789520736318 83359.57090739891 58349.25714893025 20688.566328626883 287.0392751531617 -14363.358982599064 -28184.931547649627 
-77249.06914864341 -38537.51763615487 99197.94894236705 -24290.651828927905 -55278.37694947628 82179.68157310609 -12834.916686169337 -54463.36565424081 -42533.38442372123 -34175.93277162849 
-26613.420800628577 -36440.00904763964 24144.974426174143 -10533.953084962297 -18288.325346320227 3396.106931676026 -8672.457349697608 -24982.68298208715 30665.783341034024 -22819.153506510585 
-99666.26739712783 -5068.326437641546 -24036.424179958878 97473.04182079533 9264.691169116806 95415.12723579138 63597.47630055246 11515.816961749078 -58946.89531903688 58745.59050892966 
-72573.56047897076 4948.017725445112 -5872.715727519084 36481.964007952105 25748.29747094176 11449.326105280823 54117.57593713826 2377.982355686938 53309.625773751846 -45331.9629824382 
26506.36920869733 87028.07229040682 65617.78385747259 40303.29002692105 89816.09886611436 97989.93949383707 -8006.730798776436 -52367.339352673815 62097.45959579025 -99821.05154802918 
67640.75118677304 -64260.45701420573 -35255.89721143414 -48097.390805095274 -41168.90021150556 45798.377674619 -34827.280767214375 -79736.57413493296 -5740.011797171435 -85853.71892776714 
-18094.31712701566 -60633.92620417416 -47127.32175978576 52703.7095591774 -46532.49071624177 -73076.53514575819 -65768.78668438576 -91268.95317698854 -84096.26197766895 -65588.2890145253 
53507.004736570176 86799.26463792709 78208.98964084793 11763.62956231441 -50943.4582200567 -4373.200586933846 89454.0652487654 66344.48646527278 -15835.310180229382 38337.82305894134 
46743.0812964832 19317.993143078143 -23236.493232406356 -32359.19717311226 41491.550580305746 78687.84823439727 -58516.41346349288 79728.31868706964 5815.267951293674 -58341.11649254572 
