86128.40888860277 -96748.13870702148 -5188.322906349786 
58155.49409833469 -48037.230452898424 -28749.44749838722 
-83848.10511985536 -73122.40806649331 68452.70668340183 
90873.847999755 -73353.83492233197 -67049.26714124442 
-46940.03566998046 30099.109590429056 -2731.8025888387783 
-6338.059947394431 21944.776009456895 52994.498285024776 
-81555.30256154687 -88887.28307379063 -57979.06451107895 
90599.07242261889 -85711.57034508805 -12813.948029495863 
52838.76756889015 -80566.0678723561 -50853.0108502171 
-5533.820333829339 39385.487990535126 -42.42933426066884 
-86176.2726936342 -37722.29721967988 27638.111086668345 
-36454.195793452614 -63863.4361691768 55423.527503265446 
46291.20179905687 17968.353117861538 -94390.4796379609 
-58736.56521493728 37415.988558469864 -56484.36787181146 
-84419.00751967548 21143.852988895364 66464.39278112768 
-78201.8196569348 -37207.400645426584 61261.26345394153 
-64881.976088082105 -68661.10122774319 72781.68043215282 
96887.04365829402 19787.92031081693 -79258.30568544345 
26667.340301622637 -68314.84167107329 65515.07610230456 
-59587.25329646852 -3722.478060683221 -67367.06944837616 
7038.137375507751 -82742.60880434608 54261.05615420928 
90655.18963071995 36153.93476130886 -62001.598186211515 
-37740.047568770715 8047.18989688062 55472.75664337183 
97321.8249127247 -42714.31135212829 -87776.17654559185 
-26438.357476406527 21422.50113721614 -64697.885170552974 
-41472.924811584955 37881.43166972036 39754.67812599914 
-37265.884679322015 9060.756332412973 84426.97431067398 
-69381.50257217517 82248.44591409946 -29589.8072590043 
17837.0229830678 -9110.284376245298 42932.64888347505 
56061.59632798849 48264.397565742984 86685.77107250845 
65988.16845837614 -22753.86930861103 -52420.35813569106 
2940.578606572977 -13407.103255206559 39267.61775715006 
-30246.966409524204 52836.9030176111 27475.69023580638 
46229.38066736492 -35508.88521216688 -34969.40111395022 
-15744.605073273793 -97404.8698621236 -1850.457904820083 
-54883.73469847263 -68140.07698551085 -26750.83351650674 
37212.45516757149 -98052.2258029381 -2693.0027789402084 
11132.610281157002 -9775.629389612557 46737.54262549986 
-1944.263350359688 27978.332408656963 26790.09513172519 
40279.854676418094 -74063.1904979751 17214.52116926732 
-17727.185194066915 75329.39917504665 -59428.731361136066 
-39493.77404198022 54884.420064420934 -59194.68723546413 
-59777.48915615737 -28522.25998480624 -84406.5449997409 
-25416.729594025703 -61270.60333168783 -89164.0818936108 
99461.91797927185 -70879.61511595 14878.514618508838 
94439.90303214328 31850.068387586856 75973.97177201379 
16248.69610787787 -35991.72375543751 -70317.17462187397 
-81644.37003155734 71491.7492728325 -58268.6802021047 
-28453.049928558612 70525.82183547085 86425.607604814 
-69969.81090294498 38844.87431143955 69648.9197526914 
72806.42068464379 -38075.977630570844 49584.32339862781 
76432.05436982404 96241.49446807036 22134.85426996647 
83047.69731100742 60279.79916023617 -98958.22154160832 
